location_id,image_number,date,label,orbit,filename,folder,image_dir,chemin_directory,date_satellites_S1,image_files,nouveau_chemin
0220,16,2019-04-05,1,ASCENDING,S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7,0220,sen12floods_s1_source\sen12floods_s1_source_0220_20190405,0220,20190405,"['sen12flood\\0220\\S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7_corrected_VH.tif', 'sen12flood\\0220\\S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7_corrected_VV.tif']","['sen12flood\\0220\\S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7_corrected_VH.tif', 'sen12flood\\0220\\S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7_corrected_VV.tif']"
0220,17,2019-04-12,1,DESCENDING,S1A_IW_GRDH_1SDV_20190412T031706_20190412T031731_026751_030125_194F,0220,sen12floods_s1_source\sen12floods_s1_source_0220_20190412,0220,20190412,"['sen12flood\\0220\\S1A_IW_GRDH_1SDV_20190412T031706_20190412T031731_026751_030125_194F_corrected_VH.tif', 'sen12flood\\0220\\S1A_IW_GRDH_1SDV_20190412T031706_20190412T031731_026751_030125_194F_corrected_VV.tif']","['sen12flood\\0220\\S1A_IW_GRDH_1SDV_20190412T031706_20190412T031731_026751_030125_194F_corrected_VH.tif', 'sen12flood\\0220\\S1A_IW_GRDH_1SDV_20190412T031706_20190412T031731_026751_030125_194F_corrected_VV.tif']"
0220,18,2019-04-17,1,ASCENDING,S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F,0220,sen12floods_s1_source\sen12floods_s1_source_0220_20190417,0220,20190417,"['sen12flood\\0220\\S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F_corrected_VH.tif', 'sen12flood\\0220\\S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F_corrected_VV.tif']","['sen12flood\\0220\\S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F_corrected_VH.tif', 'sen12flood\\0220\\S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F_corrected_VV.tif']"
0069,1,2019-01-28,0,ASCENDING,S1B_IW_GRDH_1SDV_20190128T163241_20190128T163306_014696_01B65E_5615,0069,sen12floods_s1_source\sen12floods_s1_source_0069_20190128,0069,20190128,"['sen12flood\\0069\\S1B_IW_GRDH_1SDV_20190128T163241_20190128T163306_014696_01B65E_5615_corrected_VH.tif', 'sen12flood\\0069\\S1B_IW_GRDH_1SDV_20190128T163241_20190128T163306_014696_01B65E_5615_corrected_VV.tif']","['sen12flood\\0069\\S1B_IW_GRDH_1SDV_20190128T163241_20190128T163306_014696_01B65E_5615_corrected_VH.tif', 'sen12flood\\0069\\S1B_IW_GRDH_1SDV_20190128T163241_20190128T163306_014696_01B65E_5615_corrected_VV.tif']"
0069,2,2019-02-09,0,ASCENDING,S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74,0069,sen12floods_s1_source\sen12floods_s1_source_0069_20190209,0069,20190209,"['sen12flood\\0069\\S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74_corrected_VH.tif', 'sen12flood\\0069\\S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74_corrected_VV.tif']","['sen12flood\\0069\\S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74_corrected_VH.tif', 'sen12flood\\0069\\S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74_corrected_VV.tif']"
0077,1,2018-12-28,0,DESCENDING,S1A_IW_GRDH_1SDV_20181228T033604_20181228T033629_025220_02C9B5_B3F7,0077,sen12floods_s1_source\sen12floods_s1_source_0077_20181228,0077,20181228,"['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20181228T033604_20181228T033629_025220_02C9B5_B3F7_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20181228T033604_20181228T033629_025220_02C9B5_B3F7_corrected_VV.tif']","['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20181228T033604_20181228T033629_025220_02C9B5_B3F7_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20181228T033604_20181228T033629_025220_02C9B5_B3F7_corrected_VV.tif']"
0077,2,2018-12-29,0,DESCENDING,S1B_IW_GRDH_1SDV_20181229T032732_20181229T032757_014251_01A800_F312,0077,sen12floods_s1_source\sen12floods_s1_source_0077_20181229,0077,20181229,"['sen12flood\\0077\\S1B_IW_GRDH_1SDV_20181229T032732_20181229T032757_014251_01A800_F312_corrected_VH.tif', 'sen12flood\\0077\\S1B_IW_GRDH_1SDV_20181229T032732_20181229T032757_014251_01A800_F312_corrected_VV.tif']","['sen12flood\\0077\\S1B_IW_GRDH_1SDV_20181229T032732_20181229T032757_014251_01A800_F312_corrected_VH.tif', 'sen12flood\\0077\\S1B_IW_GRDH_1SDV_20181229T032732_20181229T032757_014251_01A800_F312_corrected_VV.tif']"
0077,3,2019-01-02,0,ASCENDING,S1A_IW_GRDH_1SDV_20190102T160455_20190102T160520_025300_02CC92_795C,0077,sen12floods_s1_source\sen12floods_s1_source_0077_20190102,0077,20190102,"['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190102T160455_20190102T160520_025300_02CC92_795C_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190102T160455_20190102T160520_025300_02CC92_795C_corrected_VV.tif']","['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190102T160455_20190102T160520_025300_02CC92_795C_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190102T160455_20190102T160520_025300_02CC92_795C_corrected_VV.tif']"
0077,4,2019-01-04,0,DESCENDING,S1A_IW_GRDH_1SDV_20190104T032801_20190104T032826_025322_02CD47_5519,0077,sen12floods_s1_source\sen12floods_s1_source_0077_20190104,0077,20190104,"['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190104T032801_20190104T032826_025322_02CD47_5519_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190104T032801_20190104T032826_025322_02CD47_5519_corrected_VV.tif']","['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190104T032801_20190104T032826_025322_02CD47_5519_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190104T032801_20190104T032826_025322_02CD47_5519_corrected_VV.tif']"
0077,5,2019-01-09,0,DESCENDING,S1A_IW_GRDH_1SDV_20190109T033603_20190109T033628_025395_02D001_797B,0077,sen12floods_s1_source\sen12floods_s1_source_0077_20190109,0077,20190109,"['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190109T033603_20190109T033628_025395_02D001_797B_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190109T033603_20190109T033628_025395_02D001_797B_corrected_VV.tif']","['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190109T033603_20190109T033628_025395_02D001_797B_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190109T033603_20190109T033628_025395_02D001_797B_corrected_VV.tif']"
0077,6,2019-01-10,0,DESCENDING,S1B_IW_GRDH_1SDV_20190110T032731_20190110T032756_014426_01ADAF_D007,0077,sen12floods_s1_source\sen12floods_s1_source_0077_20190110,0077,20190110,"['sen12flood\\0077\\S1B_IW_GRDH_1SDV_20190110T032731_20190110T032756_014426_01ADAF_D007_corrected_VH.tif', 'sen12flood\\0077\\S1B_IW_GRDH_1SDV_20190110T032731_20190110T032756_014426_01ADAF_D007_corrected_VV.tif']","['sen12flood\\0077\\S1B_IW_GRDH_1SDV_20190110T032731_20190110T032756_014426_01ADAF_D007_corrected_VH.tif', 'sen12flood\\0077\\S1B_IW_GRDH_1SDV_20190110T032731_20190110T032756_014426_01ADAF_D007_corrected_VV.tif']"
0077,7,2019-01-14,0,ASCENDING,S1A_IW_GRDH_1SDV_20190114T160455_20190114T160520_025475_02D2DC_7BCF,0077,sen12floods_s1_source\sen12floods_s1_source_0077_20190114,0077,20190114,['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190114T160455_20190114T160520_025475_02D2DC_7BCF_corrected_VH.tif'],['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190114T160455_20190114T160520_025475_02D2DC_7BCF_corrected_VH.tif']
0077,8,2019-01-16,0,DESCENDING,S1A_IW_GRDH_1SDV_20190116T032801_20190116T032826_025497_02D398_FF1E,0077,sen12floods_s1_source\sen12floods_s1_source_0077_20190116,0077,20190116,"['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190116T032801_20190116T032826_025497_02D398_FF1E_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190116T032801_20190116T032826_025497_02D398_FF1E_corrected_VV.tif']","['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190116T032801_20190116T032826_025497_02D398_FF1E_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190116T032801_20190116T032826_025497_02D398_FF1E_corrected_VV.tif']"
0077,9,2019-01-22,0,DESCENDING,S1B_IW_GRDH_1SDV_20190122T032731_20190122T032756_014601_01B34A_9A7F,0077,sen12floods_s1_source\sen12floods_s1_source_0077_20190122,0077,20190122,"['sen12flood\\0077\\S1B_IW_GRDH_1SDV_20190122T032731_20190122T032756_014601_01B34A_9A7F_corrected_VH.tif', 'sen12flood\\0077\\S1B_IW_GRDH_1SDV_20190122T032731_20190122T032756_014601_01B34A_9A7F_corrected_VV.tif']","['sen12flood\\0077\\S1B_IW_GRDH_1SDV_20190122T032731_20190122T032756_014601_01B34A_9A7F_corrected_VH.tif', 'sen12flood\\0077\\S1B_IW_GRDH_1SDV_20190122T032731_20190122T032756_014601_01B34A_9A7F_corrected_VV.tif']"
0077,10,2019-01-26,0,ASCENDING,S1A_IW_GRDH_1SDV_20190126T160455_20190126T160520_025650_02D94A_A0D8,0077,sen12floods_s1_source\sen12floods_s1_source_0077_20190126,0077,20190126,"['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190126T160455_20190126T160520_025650_02D94A_A0D8_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190126T160455_20190126T160520_025650_02D94A_A0D8_corrected_VV.tif']","['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190126T160455_20190126T160520_025650_02D94A_A0D8_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190126T160455_20190126T160520_025650_02D94A_A0D8_corrected_VV.tif']"
0077,11,2019-02-02,0,DESCENDING,S1A_IW_GRDH_1SDV_20190202T033603_20190202T033628_025745_02DCC1_50D9,0077,sen12floods_s1_source\sen12floods_s1_source_0077_20190202,0077,20190202,"['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190202T033603_20190202T033628_025745_02DCC1_50D9_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190202T033603_20190202T033628_025745_02DCC1_50D9_corrected_VV.tif']","['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190202T033603_20190202T033628_025745_02DCC1_50D9_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190202T033603_20190202T033628_025745_02DCC1_50D9_corrected_VV.tif']"
0077,12,2019-02-03,0,DESCENDING,S1B_IW_GRDH_1SDV_20190203T032731_20190203T032756_014776_01B8F2_A952,0077,sen12floods_s1_source\sen12floods_s1_source_0077_20190203,0077,20190203,"['sen12flood\\0077\\S1B_IW_GRDH_1SDV_20190203T032731_20190203T032756_014776_01B8F2_A952_corrected_VH.tif', 'sen12flood\\0077\\S1B_IW_GRDH_1SDV_20190203T032731_20190203T032756_014776_01B8F2_A952_corrected_VV.tif']","['sen12flood\\0077\\S1B_IW_GRDH_1SDV_20190203T032731_20190203T032756_014776_01B8F2_A952_corrected_VH.tif', 'sen12flood\\0077\\S1B_IW_GRDH_1SDV_20190203T032731_20190203T032756_014776_01B8F2_A952_corrected_VV.tif']"
0077,13,2019-02-07,0,ASCENDING,S1A_IW_GRDH_1SDV_20190207T160454_20190207T160519_025825_02DF8C_59F6,0077,sen12floods_s1_source\sen12floods_s1_source_0077_20190207,0077,20190207,"['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190207T160454_20190207T160519_025825_02DF8C_59F6_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190207T160454_20190207T160519_025825_02DF8C_59F6_corrected_VV.tif']","['sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190207T160454_20190207T160519_025825_02DF8C_59F6_corrected_VH.tif', 'sen12flood\\0077\\S1A_IW_GRDH_1SDV_20190207T160454_20190207T160519_025825_02DF8C_59F6_corrected_VV.tif']"
0150,1,2019-02-06,0,DESCENDING,S1A_IW_GRDH_1SDV_20190206T030905_20190206T030930_025803_02DEB0_2CC8,0150,sen12floods_s1_source\sen12floods_s1_source_0150_20190206,0150,20190206,"['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190206T030905_20190206T030930_025803_02DEB0_2CC8_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190206T030905_20190206T030930_025803_02DEB0_2CC8_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190206T160653_20190206T160722_014827_01BABE_8777_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190206T160653_20190206T160722_014827_01BABE_8777_corrected_VV.tif']","['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190206T030905_20190206T030930_025803_02DEB0_2CC8_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190206T030905_20190206T030930_025803_02DEB0_2CC8_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190206T160653_20190206T160722_014827_01BABE_8777_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190206T160653_20190206T160722_014827_01BABE_8777_corrected_VV.tif']"
0150,2,2019-02-06,0,ASCENDING,S1B_IW_GRDH_1SDV_20190206T160653_20190206T160722_014827_01BABE_8777,0150,sen12floods_s1_source\sen12floods_s1_source_0150_20190206,0150,20190206,"['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190206T030905_20190206T030930_025803_02DEB0_2CC8_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190206T030905_20190206T030930_025803_02DEB0_2CC8_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190206T160653_20190206T160722_014827_01BABE_8777_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190206T160653_20190206T160722_014827_01BABE_8777_corrected_VV.tif']","['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190206T030905_20190206T030930_025803_02DEB0_2CC8_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190206T030905_20190206T030930_025803_02DEB0_2CC8_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190206T160653_20190206T160722_014827_01BABE_8777_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190206T160653_20190206T160722_014827_01BABE_8777_corrected_VV.tif']"
0150,3,2019-02-18,0,DESCENDING,S1A_IW_GRDH_1SDV_20190218T030905_20190218T030930_025978_02E4EB_98B8,0150,sen12floods_s1_source\sen12floods_s1_source_0150_20190218,0150,20190218,"['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190218T030905_20190218T030930_025978_02E4EB_98B8_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190218T030905_20190218T030930_025978_02E4EB_98B8_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190218T160653_20190218T160722_015002_01C07E_D1A3_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190218T160653_20190218T160722_015002_01C07E_D1A3_corrected_VV.tif']","['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190218T030905_20190218T030930_025978_02E4EB_98B8_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190218T030905_20190218T030930_025978_02E4EB_98B8_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190218T160653_20190218T160722_015002_01C07E_D1A3_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190218T160653_20190218T160722_015002_01C07E_D1A3_corrected_VV.tif']"
0150,4,2019-02-18,0,ASCENDING,S1B_IW_GRDH_1SDV_20190218T160653_20190218T160722_015002_01C07E_D1A3,0150,sen12floods_s1_source\sen12floods_s1_source_0150_20190218,0150,20190218,"['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190218T030905_20190218T030930_025978_02E4EB_98B8_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190218T030905_20190218T030930_025978_02E4EB_98B8_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190218T160653_20190218T160722_015002_01C07E_D1A3_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190218T160653_20190218T160722_015002_01C07E_D1A3_corrected_VV.tif']","['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190218T030905_20190218T030930_025978_02E4EB_98B8_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190218T030905_20190218T030930_025978_02E4EB_98B8_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190218T160653_20190218T160722_015002_01C07E_D1A3_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190218T160653_20190218T160722_015002_01C07E_D1A3_corrected_VV.tif']"
0150,5,2019-03-02,0,DESCENDING,S1A_IW_GRDH_1SDV_20190302T030905_20190302T030930_026153_02EB31_1973,0150,sen12floods_s1_source\sen12floods_s1_source_0150_20190302,0150,20190302,"['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190302T030905_20190302T030930_026153_02EB31_1973_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190302T030905_20190302T030930_026153_02EB31_1973_corrected_VV.tif']","['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190302T030905_20190302T030930_026153_02EB31_1973_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190302T030905_20190302T030930_026153_02EB31_1973_corrected_VV.tif']"
0150,6,2019-03-13,1,ASCENDING,S1A_IW_GRDH_1SDV_20190313T161522_20190313T161557_026321_02F156_A8A9,0150,sen12floods_s1_source\sen12floods_s1_source_0150_20190313,0150,20190313,"['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190313T161522_20190313T161557_026321_02F156_A8A9_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190313T161522_20190313T161557_026321_02F156_A8A9_corrected_VV.tif']","['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190313T161522_20190313T161557_026321_02F156_A8A9_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190313T161522_20190313T161557_026321_02F156_A8A9_corrected_VV.tif']"
0150,7,2019-03-14,1,DESCENDING,S1A_IW_GRDH_1SDV_20190314T030905_20190314T030930_026328_02F196_2EC3,0150,sen12floods_s1_source\sen12floods_s1_source_0150_20190314,0150,20190314,"['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190314T030905_20190314T030930_026328_02F196_2EC3_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190314T030905_20190314T030930_026328_02F196_2EC3_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190314T160646_20190314T160711_015352_01CBEE_21E5_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190314T160646_20190314T160711_015352_01CBEE_21E5_corrected_VV.tif']","['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190314T030905_20190314T030930_026328_02F196_2EC3_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190314T030905_20190314T030930_026328_02F196_2EC3_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190314T160646_20190314T160711_015352_01CBEE_21E5_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190314T160646_20190314T160711_015352_01CBEE_21E5_corrected_VV.tif']"
0150,8,2019-03-14,1,ASCENDING,S1B_IW_GRDH_1SDV_20190314T160646_20190314T160711_015352_01CBEE_21E5,0150,sen12floods_s1_source\sen12floods_s1_source_0150_20190314,0150,20190314,"['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190314T030905_20190314T030930_026328_02F196_2EC3_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190314T030905_20190314T030930_026328_02F196_2EC3_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190314T160646_20190314T160711_015352_01CBEE_21E5_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190314T160646_20190314T160711_015352_01CBEE_21E5_corrected_VV.tif']","['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190314T030905_20190314T030930_026328_02F196_2EC3_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190314T030905_20190314T030930_026328_02F196_2EC3_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190314T160646_20190314T160711_015352_01CBEE_21E5_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190314T160646_20190314T160711_015352_01CBEE_21E5_corrected_VV.tif']"
0150,9,2019-03-19,1,ASCENDING,S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401,0150,sen12floods_s1_source\sen12floods_s1_source_0150_20190319,0150,20190319,"['sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401_corrected_VV.tif']","['sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401_corrected_VV.tif']"
0150,10,2019-03-20,1,DESCENDING,S1B_IW_GRDH_1SDV_20190320T030813_20190320T030839_015432_01CE6E_367E,0150,sen12floods_s1_source\sen12floods_s1_source_0150_20190320,0150,20190320,"['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190320T160724_20190320T160753_026423_02F51E_2D7F_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190320T160724_20190320T160753_026423_02F51E_2D7F_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190320T030813_20190320T030839_015432_01CE6E_367E_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190320T030813_20190320T030839_015432_01CE6E_367E_corrected_VV.tif']","['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190320T160724_20190320T160753_026423_02F51E_2D7F_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190320T160724_20190320T160753_026423_02F51E_2D7F_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190320T030813_20190320T030839_015432_01CE6E_367E_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190320T030813_20190320T030839_015432_01CE6E_367E_corrected_VV.tif']"
0150,11,2019-03-20,1,ASCENDING,S1A_IW_GRDH_1SDV_20190320T160724_20190320T160753_026423_02F51E_2D7F,0150,sen12floods_s1_source\sen12floods_s1_source_0150_20190320,0150,20190320,"['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190320T160724_20190320T160753_026423_02F51E_2D7F_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190320T160724_20190320T160753_026423_02F51E_2D7F_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190320T030813_20190320T030839_015432_01CE6E_367E_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190320T030813_20190320T030839_015432_01CE6E_367E_corrected_VV.tif']","['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190320T160724_20190320T160753_026423_02F51E_2D7F_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190320T160724_20190320T160753_026423_02F51E_2D7F_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190320T030813_20190320T030839_015432_01CE6E_367E_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190320T030813_20190320T030839_015432_01CE6E_367E_corrected_VV.tif']"
0150,12,2019-03-25,1,ASCENDING,S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80,0150,sen12floods_s1_source\sen12floods_s1_source_0150_20190325,0150,20190325,"['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80_corrected_VV.tif']","['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80_corrected_VV.tif']"
0150,13,2019-03-26,1,DESCENDING,S1A_IW_GRDH_1SDV_20190326T030905_20190326T030930_026503_02F802_3D48,0150,sen12floods_s1_source\sen12floods_s1_source_0150_20190326,0150,20190326,"['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190326T030905_20190326T030930_026503_02F802_3D48_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190326T030905_20190326T030930_026503_02F802_3D48_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190326T160653_20190326T160722_015527_01D1AB_971D_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190326T160653_20190326T160722_015527_01D1AB_971D_corrected_VV.tif']","['sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190326T030905_20190326T030930_026503_02F802_3D48_corrected_VH.tif', 'sen12flood\\0150\\S1A_IW_GRDH_1SDV_20190326T030905_20190326T030930_026503_02F802_3D48_corrected_VV.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190326T160653_20190326T160722_015527_01D1AB_971D_corrected_VH.tif', 'sen12flood\\0150\\S1B_IW_GRDH_1SDV_20190326T160653_20190326T160722_015527_01D1AB_971D_corrected_VV.tif']"
